game,cardName,set,rarity,conditions,minPrice,maxPrice,keywords,active
yugioh,青眼の白龍,LB-01,初期ウルトラ,"NM,LP",500,20000,青眼の白龍 初期ウルトラ LB-01,true
yugioh,青眼の白龍,LB-01,初期ウルトラ,"NM",2000,50000,青眼の白龍 初期ウルトラ LB-01 PSA10,true
yugioh,青眼の白龍,TRC1,ホロ,"NM,LP",500,20000,青眼の白龍 ホロ TRC1,true
yugioh,青眼の白龍,TRC1,ホロ,"NM",2000,50000,青眼の白龍 ホロ TRC1 PSA10,true
yugioh,ブラック・マジシャン,LN-53 Labyrinth of Nightmare,初期ウルトラ,"NM,LP",500,20000,ブラック・マジシャン 初期ウルトラ LN-53,true
yugioh,ブラック・マジシャン,LN-53 Labyrinth of Nightmare,初期ウルトラ,"NM",2000,50000,ブラック・マジシャン 初期ウルトラ LN-53 PSA10,true
yugioh,ブラック・マジシャン・ガール,DP23,ホログラフィック,"NM,LP",500,20000,ブラック・マジシャン・ガール ホログラフィック DP23,true
yugioh,ブラック・マジシャン・ガール,DP23,ホログラフィック,"NM",2000,50000,ブラック・マジシャン・ガール ホログラフィック DP23 PSA10,true
yugioh,カオス・ソルジャー,PSEC,プリズマティックシークレット,"NM,LP",1000,30000,カオス・ソルジャー プリズマティックシークレット PSEC,true
yugioh,カオス・ソルジャー,PSEC,プリズマティックシークレット,"NM",5000,100000,カオス・ソルジャー プリズマティックシークレット PSEC PSA10,true
yugioh,閃刀姫－レイ,20CP,20thシークレット,"NM,LP",3000,100000,閃刀姫－レイ 20thシークレット 20CP,true
yugioh,閃刀姫－レイ,20CP,20thシークレット,"NM",10000,300000,閃刀姫－レイ 20thシークレット 20CP PSA10,true
yugioh,閃刀姫－ロゼ,IGAS,20thシークレット,"NM,LP",3000,100000,閃刀姫－ロゼ 20thシークレット IGAS,true
yugioh,閃刀姫－ロゼ,IGAS,20thシークレット,"NM",10000,300000,閃刀姫－ロゼ 20thシークレット IGAS PSA10,true
yugioh,灰流うらら,PAC1,プリズマティックシークレット,"NM,LP",1000,30000,灰流うらら プリズマティックシークレット PAC1,true
yugioh,灰流うらら,PAC1,プリズマティックシークレット,"NM",5000,100000,灰流うらら プリズマティックシークレット PAC1 PSA10,true
yugioh,増殖するG,20TH,20thシークレット,"NM,LP",3000,100000,増殖するG 20thシークレット 20TH,true
yugioh,増殖するG,20TH,20thシークレット,"NM",10000,300000,増殖するG 20thシークレット 20TH PSA10,true
yugioh,屋敷わらし,FLOD,20thシークレット,"NM,LP",3000,100000,屋敷わらし 20thシークレット FLOD,true
yugioh,屋敷わらし,FLOD,20thシークレット,"NM",10000,300000,屋敷わらし 20thシークレット FLOD PSA10,true
yugioh,幽鬼うさぎ,20TH,20thシークレット,"NM,LP",3000,100000,幽鬼うさぎ 20thシークレット 20TH,true
yugioh,幽鬼うさぎ,20TH,20thシークレット,"NM",10000,300000,幽鬼うさぎ 20thシークレット 20TH PSA10,true
yugioh,I:Pマスカレーナ,PAC1,プリズマティックシークレット,"NM,LP",1000,30000,I:Pマスカレーナ プリズマティックシークレット PAC1,true
yugioh,I:Pマスカレーナ,PAC1,プリズマティックシークレット,"NM",5000,100000,I:Pマスカレーナ プリズマティックシークレット PAC1 PSA10,true
yugioh,アロメルスの蟲惑魔,ETCO,20thシークレット,"NM,LP",3000,100000,アロメルスの蟲惑魔 20thシークレット ETCO,true
yugioh,アロメルスの蟲惑魔,ETCO,20thシークレット,"NM",10000,300000,アロメルスの蟲惑魔 20thシークレット ETCO PSA10,true
yugioh,清冽の水霊使いエリア,ETCO,20thシークレット,"NM,LP",3000,100000,清冽の水霊使いエリア 20thシークレット ETCO,true
yugioh,清冽の水霊使いエリア,ETCO,20thシークレット,"NM",10000,300000,清冽の水霊使いエリア 20thシークレット ETCO PSA10,true
yugioh,灼熱の火霊使いヒータ,SAST,20thシークレット,"NM,LP",3000,100000,灼熱の火霊使いヒータ 20thシークレット SAST,true
yugioh,灼熱の火霊使いヒータ,SAST,20thシークレット,"NM",10000,300000,灼熱の火霊使いヒータ 20thシークレット SAST PSA10,true
yugioh,崔嵬の地霊使いアウス,IGAS,20thシークレット,"NM,LP",3000,100000,崔嵬の地霊使いアウス 20thシークレット IGAS,true
yugioh,崔嵬の地霊使いアウス,IGAS,20thシークレット,"NM",10000,300000,崔嵬の地霊使いアウス 20thシークレット IGAS PSA10,true
yugioh,蒼翠の風霊使いウィン,RIRA,20thシークレット,"NM,LP",3000,100000,蒼翠の風霊使いウィン 20thシークレット RIRA,true
yugioh,蒼翠の風霊使いウィン,RIRA,20thシークレット,"NM",10000,300000,蒼翠の風霊使いウィン 20thシークレット RIRA PSA10,true
yugioh,ブラック・ローズ・ドラゴン,CSOC,レリーフ,"NM,LP",500,20000,ブラック・ローズ・ドラゴン レリーフ CSOC,true
yugioh,ブラック・ローズ・ドラゴン,CSOC,レリーフ,"NM",2000,50000,ブラック・ローズ・ドラゴン レリーフ CSOC PSA10,true
yugioh,スターダスト・ドラゴン,TDGS,レリーフ,"NM,LP",500,20000,スターダスト・ドラゴン レリーフ TDGS,true
yugioh,スターダスト・ドラゴン,TDGS,レリーフ,"NM",2000,50000,スターダスト・ドラゴン レリーフ TDGS PSA10,true
yugioh,レッド・デーモンズ・ドラゴン,TDGS,レリーフ,"NM,LP",500,20000,レッド・デーモンズ・ドラゴン レリーフ TDGS,true
yugioh,レッド・デーモンズ・ドラゴン,TDGS,レリーフ,"NM",2000,50000,レッド・デーモンズ・ドラゴン レリーフ TDGS PSA10,true
yugioh,銀河眼の光子竜,PHSW,ホログラフィック,"NM,LP",500,20000,銀河眼の光子竜 ホログラフィック PHSW,true
yugioh,銀河眼の光子竜,PHSW,ホログラフィック,"NM",2000,50000,銀河眼の光子竜 ホログラフィック PHSW PSA10,true
yugioh,No.39 希望皇ホープ,GENF,ホログラフィック,"NM,LP",500,20000,No.39 希望皇ホープ ホログラフィック GENF,true
yugioh,No.39 希望皇ホープ,GENF,ホログラフィック,"NM",2000,50000,No.39 希望皇ホープ ホログラフィック GENF PSA10,true
yugioh,エフェクト・ヴェーラー,QCDB,25thシークレット,"NM,LP",5000,200000,エフェクト・ヴェーラー 25thシークレット QCDB,true
yugioh,エフェクト・ヴェーラー,QCDB,25thシークレット,"NM",20000,500000,エフェクト・ヴェーラー 25thシークレット QCDB PSA10,true
yugioh,青眼の亜白龍,MVPC,シークレット,"NM,LP",500,20000,青眼の亜白龍 シークレット MVPC,true
yugioh,青眼の亜白龍,MVPC,シークレット,"NM",2000,50000,青眼の亜白龍 シークレット MVPC PSA10,true
yugioh,教導の聖女エクレシア,ROTD,プリズマティックシークレット,"NM,LP",1000,30000,教導の聖女エクレシア プリズマティックシークレット ROTD,true
yugioh,教導の聖女エクレシア,ROTD,プリズマティックシークレット,"NM",5000,100000,教導の聖女エクレシア プリズマティックシークレット ROTD PSA10,true
yugioh,赫の聖女カルテシア,DABL,プリズマティックシークレット,"NM,LP",1000,30000,赫の聖女カルテシア プリズマティックシークレット DABL,true
yugioh,赫の聖女カルテシア,DABL,プリズマティックシークレット,"NM",5000,100000,赫の聖女カルテシア プリズマティックシークレット DABL PSA10,true
mtg,Black Lotus,Alpha Alpha,Rare,"NM,LP",5000,500000,Black Lotus Rare Alpha,true
mtg,Black Lotus,Alpha Alpha,Rare,"NM",20000,2000000,Black Lotus Rare Alpha PSA10,true
mtg,Black Lotus,Beta Beta,Rare,"NM,LP",5000,500000,Black Lotus Rare Beta,true
mtg,Black Lotus,Beta Beta,Rare,"NM",20000,2000000,Black Lotus Rare Beta PSA10,true
mtg,Mox Pearl,Alpha Alpha,Rare,"NM,LP",5000,500000,Mox Pearl Rare Alpha,true
mtg,Mox Pearl,Alpha Alpha,Rare,"NM",20000,2000000,Mox Pearl Rare Alpha PSA10,true
mtg,Mox Sapphire,Alpha Alpha,Rare,"NM,LP",5000,500000,Mox Sapphire Rare Alpha,true
mtg,Mox Sapphire,Alpha Alpha,Rare,"NM",20000,2000000,Mox Sapphire Rare Alpha PSA10,true
mtg,Mox Jet,Alpha Alpha,Rare,"NM,LP",5000,500000,Mox Jet Rare Alpha,true
mtg,Mox Jet,Alpha Alpha,Rare,"NM",20000,2000000,Mox Jet Rare Alpha PSA10,true
mtg,Mox Ruby,Alpha Alpha,Rare,"NM,LP",5000,500000,Mox Ruby Rare Alpha,true
mtg,Mox Ruby,Alpha Alpha,Rare,"NM",20000,2000000,Mox Ruby Rare Alpha PSA10,true
mtg,Mox Emerald,Alpha Alpha,Rare,"NM,LP",5000,500000,Mox Emerald Rare Alpha,true
mtg,Mox Emerald,Alpha Alpha,Rare,"NM",20000,2000000,Mox Emerald Rare Alpha PSA10,true
mtg,Ancestral Recall,Alpha Alpha,Rare,"NM,LP",5000,500000,Ancestral Recall Rare Alpha,true
mtg,Ancestral Recall,Alpha Alpha,Rare,"NM",20000,2000000,Ancestral Recall Rare Alpha PSA10,true
mtg,Time Walk,Alpha Alpha,Rare,"NM,LP",5000,500000,Time Walk Rare Alpha,true
mtg,Time Walk,Alpha Alpha,Rare,"NM",20000,2000000,Time Walk Rare Alpha PSA10,true
mtg,Timetwister,Alpha Alpha,Rare,"NM,LP",5000,500000,Timetwister Rare Alpha,true
mtg,Timetwister,Alpha Alpha,Rare,"NM",20000,2000000,Timetwister Rare Alpha PSA10,true
mtg,Underground Sea,Revised Revised,Rare,"NM,LP",5000,500000,Underground Sea Rare Revised,true
mtg,Underground Sea,Revised Revised,Rare,"NM",20000,2000000,Underground Sea Rare Revised PSA10,true
mtg,Volcanic Island,Revised Revised,Rare,"NM,LP",5000,500000,Volcanic Island Rare Revised,true
mtg,Volcanic Island,Revised Revised,Rare,"NM",20000,2000000,Volcanic Island Rare Revised PSA10,true
mtg,Tropical Island,Revised Revised,Rare,"NM,LP",5000,500000,Tropical Island Rare Revised,true
mtg,Tropical Island,Revised Revised,Rare,"NM",20000,2000000,Tropical Island Rare Revised PSA10,true
mtg,Tundra,Revised Revised,Rare,"NM,LP",5000,500000,Tundra Rare Revised,true
mtg,Tundra,Revised Revised,Rare,"NM",20000,2000000,Tundra Rare Revised PSA10,true
mtg,Bayou,Revised Revised,Rare,"NM,LP",5000,500000,Bayou Rare Revised,true
mtg,Bayou,Revised Revised,Rare,"NM",20000,2000000,Bayou Rare Revised PSA10,true
mtg,Taiga,Revised Revised,Rare,"NM,LP",5000,500000,Taiga Rare Revised,true
mtg,Taiga,Revised Revised,Rare,"NM",20000,2000000,Taiga Rare Revised PSA10,true
mtg,Badlands,Revised Revised,Rare,"NM,LP",5000,500000,Badlands Rare Revised,true
mtg,Badlands,Revised Revised,Rare,"NM",20000,2000000,Badlands Rare Revised PSA10,true
mtg,Savannah,Revised Revised,Rare,"NM,LP",5000,500000,Savannah Rare Revised,true
mtg,Savannah,Revised Revised,Rare,"NM",20000,2000000,Savannah Rare Revised PSA10,true
mtg,Scrubland,Revised Revised,Rare,"NM,LP",5000,500000,Scrubland Rare Revised,true
mtg,Scrubland,Revised Revised,Rare,"NM",20000,2000000,Scrubland Rare Revised PSA10,true
mtg,Plateau,Revised Revised,Rare,"NM,LP",5000,500000,Plateau Rare Revised,true
mtg,Plateau,Revised Revised,Rare,"NM",20000,2000000,Plateau Rare Revised PSA10,true
mtg,Gaea's Cradle,Urza's Saga,Rare,"NM,LP",5000,500000,Gaea's Cradle Rare Urza,true
mtg,Gaea's Cradle,Urza's Saga,Rare,"NM",20000,2000000,Gaea's Cradle Rare Urza PSA10,true
mtg,Mishra's Workshop,Antiquities,Rare,"NM,LP",5000,500000,Mishra's Workshop Rare Antiquities,true
mtg,Mishra's Workshop,Antiquities,Rare,"NM",20000,2000000,Mishra's Workshop Rare Antiquities PSA10,true
mtg,The Tabernacle at Pendrell Vale,Legends,Rare,"NM,LP",5000,500000,The Tabernacle at Pendrell Vale Rare Legends,true
mtg,The Tabernacle at Pendrell Vale,Legends,Rare,"NM",20000,2000000,The Tabernacle at Pendrell Vale Rare Legends PSA10,true
mtg,Lion's Eye Diamond,Mirage,Rare,"NM,LP",5000,500000,Lion's Eye Diamond Rare Mirage,true
mtg,Lion's Eye Diamond,Mirage,Rare,"NM",20000,2000000,Lion's Eye Diamond Rare Mirage PSA10,true
mtg,City of Traitors,Exodus,Rare,"NM,LP",5000,500000,City of Traitors Rare Exodus,true
mtg,City of Traitors,Exodus,Rare,"NM",20000,2000000,City of Traitors Rare Exodus PSA10,true
mtg,Sliver Queen,Stronghold,Rare,"NM,LP",5000,500000,Sliver Queen Rare Stronghold,true
mtg,Sliver Queen,Stronghold,Rare,"NM",20000,2000000,Sliver Queen Rare Stronghold PSA10,true
mtg,Yawgmoth's Will,Urza's Saga,Rare,"NM,LP",5000,500000,Yawgmoth's Will Rare Urza,true
mtg,Yawgmoth's Will,Urza's Saga,Rare,"NM",20000,2000000,Yawgmoth's Will Rare Urza PSA10,true
mtg,Grim Monolith,Urza's Legacy,Rare,"NM,LP",5000,500000,Grim Monolith Rare Urza,true
mtg,Grim Monolith,Urza's Legacy,Rare,"NM",20000,2000000,Grim Monolith Rare Urza PSA10,true
mtg,Force of Will,Alliances,Rare,"NM,LP",5000,500000,Force of Will Rare Alliances,true
mtg,Force of Will,Alliances,Rare,"NM",20000,2000000,Force of Will Rare Alliances PSA10,true
mtg,Wasteland,Tempest,Uncommon,"NM,LP",50000,5000000,Wasteland Uncommon Tempest,true
mtg,Wasteland,Tempest,Uncommon,"NM",200000,20000000,Wasteland Uncommon Tempest PSA10,true
pokemon,リーリエ,080/SM-P,プロモ,"NM,LP",300,8000,リーリエ プロモ 080,true
pokemon,リーリエ,080/SM-P,プロモ,"NM",1000,30000,リーリエ プロモ 080 PSA10,true
onepiece,ロロノア・ゾロ,OP06 双璧の覇者,SP,"NM,LP",500,15000,ロロノア・ゾロ SP OP06,true
onepiece,ロロノア・ゾロ,OP06 双璧の覇者,SP,"NM",3000,50000,ロロノア・ゾロ SP OP06 PSA10,true
onepiece,モンキー・D・ルフィ,OP05 新時代の主役,SP,"NM,LP",500,15000,モンキー・D・ルフィ SP OP05,true
onepiece,モンキー・D・ルフィ,OP05 新時代の主役,SP,"NM",3000,50000,モンキー・D・ルフィ SP OP05 PSA10,true
onepiece,ヤマト,OP05 新時代の主役,SP,"NM,LP",500,15000,ヤマト SP OP05,true
onepiece,ヤマト,OP05 新時代の主役,SP,"NM",3000,50000,ヤマト SP OP05 PSA10,true
onepiece,サボ,OP04 謀略の王国,SEC パラレル,"NM,LP",5000,100000,サボ SEC パラレル OP04,true
onepiece,サボ,OP04 謀略の王国,SEC パラレル,"NM",20000,300000,サボ SEC パラレル OP04 PSA10,true
onepiece,トラファルガー・ロー,OP05 新時代の主役,SR パラレル,"NM,LP",2000,30000,トラファルガー・ロー SR パラレル OP05,true
onepiece,トラファルガー・ロー,OP05 新時代の主役,SR パラレル,"NM",5000,100000,トラファルガー・ロー SR パラレル OP05 PSA10,true
onepiece,ユースタス・キッド,OP05 新時代の主役,SR パラレル,"NM,LP",2000,30000,ユースタス・キッド SR パラレル OP05,true
onepiece,ユースタス・キッド,OP05 新時代の主役,SR パラレル,"NM",5000,100000,ユースタス・キッド SR パラレル OP05 PSA10,true
onepiece,シャーロット・カタクリ,OP03 強大な敵,リーダーパラレル,"NM,LP",500,10000,シャーロット・カタクリ リーダーパラレル OP03,true
onepiece,シャーロット・カタクリ,OP03 強大な敵,リーダーパラレル,"NM",2000,30000,シャーロット・カタクリ リーダーパラレル OP03 PSA10,true
yugioh,混沌帝龍 －終焉の使者－,BPT,レリーフ,"NM,LP",500,20000,混沌帝龍 －終焉の使者－ レリーフ BPT,true
yugioh,混沌帝龍 －終焉の使者－,BPT,レリーフ,"NM",2000,50000,混沌帝龍 －終焉の使者－ レリーフ BPT PSA10,true
yugioh,究極完全態・グレート・モス,初期,シークレット,"NM,LP",500,20000,究極完全態・グレート・モス シークレット 初期,true
yugioh,究極完全態・グレート・モス,初期,シークレット,"NM",2000,50000,究極完全態・グレート・モス シークレット 初期 PSA10,true
yugioh,ホーリー・ナイト・ドラゴン,初期,シークレット,"NM,LP",500,20000,ホーリー・ナイト・ドラゴン シークレット 初期,true
yugioh,ホーリー・ナイト・ドラゴン,初期,シークレット,"NM",2000,50000,ホーリー・ナイト・ドラゴン シークレット 初期 PSA10,true
yugioh,女剣士カナン,初期,ウルトラ,"NM,LP",500,20000,女剣士カナン ウルトラ 初期,true
yugioh,女剣士カナン,初期,ウルトラ,"NM",2000,50000,女剣士カナン ウルトラ 初期 PSA10,true
yugioh,光の創造神 ホルアクティ,YGOPR,ウルトラ,"NM,LP",500,20000,光の創造神 ホルアクティ ウルトラ YGOPR,true
yugioh,光の創造神 ホルアクティ,YGOPR,ウルトラ,"NM",2000,50000,光の創造神 ホルアクティ ウルトラ YGOPR PSA10,true
mtg,Mana Crypt,Kaladesh Inventions,Mythic Rare,"NM,LP",50000,5000000,Mana Crypt Mythic Rare Kaladesh,true
mtg,Mana Crypt,Kaladesh Inventions,Mythic Rare,"NM",200000,20000000,Mana Crypt Mythic Rare Kaladesh PSA10,true
mtg,Jeweled Lotus,Commander Legends,Mythic Rare,"NM,LP",50000,5000000,Jeweled Lotus Mythic Rare Commander,true
mtg,Jeweled Lotus,Commander Legends,Mythic Rare,"NM",200000,20000000,Jeweled Lotus Mythic Rare Commander PSA10,true
mtg,The One Ring,LTR The Lord of the Rings,Mythic Rare,"NM,LP",50000,5000000,The One Ring Mythic Rare LTR,true
mtg,The One Ring,LTR The Lord of the Rings,Mythic Rare,"NM",200000,20000000,The One Ring Mythic Rare LTR PSA10,true
mtg,Orcish Bowmasters,LTR The Lord of the Rings,Rare,"NM,LP",5000,500000,Orcish Bowmasters Rare LTR,true
mtg,Orcish Bowmasters,LTR The Lord of the Rings,Rare,"NM",20000,2000000,Orcish Bowmasters Rare LTR PSA10,true
mtg,"Ragavan, Nimble Pilferer",MH2,Mythic Rare,"NM,LP",50000,5000000,Ragavan, Nimble Pilferer Mythic Rare MH2,true
mtg,"Ragavan, Nimble Pilferer",MH2,Mythic Rare,"NM",200000,20000000,Ragavan, Nimble Pilferer Mythic Rare MH2 PSA10,true
mtg,Fable of the Mirror-Breaker,NEO,Rare,"NM,LP",5000,500000,Fable of the Mirror-Breaker Rare NEO,true
mtg,Fable of the Mirror-Breaker,NEO,Rare,"NM",20000,2000000,Fable of the Mirror-Breaker Rare NEO PSA10,true
mtg,"Sheoldred, the Apocalypse",DMU,Mythic Rare,"NM,LP",50000,5000000,Sheoldred, the Apocalypse Mythic Rare DMU,true
mtg,"Sheoldred, the Apocalypse",DMU,Mythic Rare,"NM",200000,20000000,Sheoldred, the Apocalypse Mythic Rare DMU PSA10,true
